company_names,cars_names,engines,horsepower,total_speed,performance0__100_km_h,cars_prices,fuel_types,seats,torque,engine_cc,battery_capacity_kwh
Mazda,Proceed Marvie,2.6L Inline-4,120.0,160.0,12.0,22500.0,Petrol,5,200.0,2600.0,
Mazda,Sentia,3.0L V6,200.0,200.0,9.0,25000.0,Petrol,5,265.0,3000.0,
Mazda,Cronos,2.5L V6,160.0,190.0,8.5,20000.0,Petrol,5,210.0,2500.0,
Mazda,Scrum,660cc Inline-3,63.0,130.0,15.0,10000.0,Petrol,4,85.0,660.0,
Mazda,Parkway,1.8L Inline-4,115.0,160.0,12.5,22500.0,Petrol,5,155.0,1800.0,
Mazda,Titan (Truck),3.0L Inline-4,130.0,120.0,15.0,27500.0,Diesel,2,300.0,3000.0,
Mazda,CX-60,2.5L Inline-4,187.0,200.0,8.5,42500.0,Petrol/Diesel,5,250.0,2500.0,
Mazda,CX-80,3.0L Inline-6,250.0,210.0,7.5,47500.0,Petrol,7,400.0,3000.0,
Mazda,T1500,1.5L Inline-4,75.0,120.0,18.0,16500.0,Petrol,2,105.0,1500.0,
Mazda,Bongo Van,2.0L Inline-4,100.0,160.0,14.0,20000.0,Petrol/Diesel,3,140.0,2000.0,
Mazda,Bongo Friendee,2.5L Inline-4,115.0,160.0,12.5,22000.0,Petrol/Diesel,7,160.0,2500.0,
Mazda,Revue,1.3L Inline-4,75.0,130.0,15.5,11000.0,Petrol,5,110.0,1300.0,
Mazda,Protegé,1.8L Inline-4,125.0,185.0,9.0,16500.0,Petrol,5,170.0,1800.0,
Mazda,Xedos 6,2.5L V6,170.0,215.0,8.5,27500.0,Petrol,5,230.0,2500.0,
Mazda,Xedos 9,3.0L V6,200.0,220.0,7.5,32500.0,Petrol,5,260.0,3000.0,
Mazda,121,1.3L Inline-4,70.0,155.0,13.0,13500.0,Petrol,5,110.0,1300.0,
Mazda,1200,1.2L Inline-4,60.0,130.0,16.0,11000.0,Petrol,4,90.0,1200.0,
Mazda,1500,1.5L Inline-4,85.0,145.0,14.0,13500.0,Petrol,5,120.0,1500.0,
Mazda,RX-2,1.3L Inline-2 (Wankel),130.0,185.0,8.5,22500.0,Petrol,4,220.0,1308.0,
Mazda,RX-5,1.6L Inline-2 (Wankel),135.0,190.0,8.0,27500.0,Petrol,4,210.0,1588.0,
Mazda,RX-7 Spirit R,1.3L Inline-2 (Wankel),280.0,250.0,5.5,37500.0,Petrol,2,290.0,1308.0,
Mazda,Cosmo Sport (110S),1.0L Inline-2 (Wankel),110.0,170.0,10.0,32500.0,Petrol,2,150.0,1000.0,
Mazda,Eunos 500,2.0L Inline-4,135.0,200.0,9.0,26500.0,Petrol,5,170.0,1998.0,
Mazda,Eunos Roadster,1.6L Inline-4,116.0,180.0,9.5,16500.0,Petrol,2,140.0,1590.0,
Mazda,Familia Astina,1.8L Inline-4,135.0,200.0,8.5,21000.0,Petrol,5,170.0,1800.0,
Mazda,Savanna RX-7,1.3L Inline-2 (Wankel),165.0,230.0,7.5,30000.0,Petrol,2,230.0,1308.0,
Mazda,Capella Cargo,2.0L Inline-4,115.0,180.0,12.0,20000.0,Petrol,4,160.0,2000.0,
Mazda,818,1.6L Inline-4,100.0,170.0,12.5,16000.0,Petrol,5,130.0,1600.0,
Mazda,Sentia Hardtop Coupe,2.5L V6,160.0,210.0,8.0,32500.0,Petrol,4,220.0,2500.0,
Mazda,Biante,2.0L Inline-4,150.0,185.0,10.0,24000.0,Petrol,7,200.0,2000.0,
Mazda,Premacy Hydrogen RE Hybrid,1.3L Wankel + Electric,200.0,180.0,9.5,42500.0,Hybrid,5,260.0,1308.0,
Mazda,Carol P360,0.36L Inline-2,26.0,85.0,35.0,9000.0,Petrol,4,45.0,360.0,
Mazda,T2000,2.0L Inline-4,110.0,170.0,12.5,19000.0,Petrol,2,160.0,2000.0,
Mazda,AZ-Offroad,1.3L Inline-4,85.0,145.0,12.0,16500.0,Petrol,5,130.0,1298.0,
Mazda,Scrum Wagon,0.66L Inline-3,64.0,120.0,15.5,11000.0,Petrol,4,95.0,657.0,
Mazda,Persona,1.5L Inline-4,92.0,160.0,13.5,14500.0,Petrol,5,130.0,1497.0,
Mazda,Astina,1.8L Inline-4,140.0,190.0,8.5,22000.0,Petrol,5,160.0,1800.0,
Mazda,Etude,1.6L Inline-4,105.0,170.0,10.0,15000.0,Petrol,5,135.0,1598.0,
Mazda,Porter,1.5L Inline-4,95.0,130.0,14.0,13500.0,Petrol,2,130.0,1497.0,
Mazda,MX-3,1.6L Inline-4,130.0,190.0,8.5,20000.0,Petrol,4,140.0,1598.0,
Mazda,MX-5 Superlight Concept,1.8L Inline-4,143.0,200.0,7.5,32500.0,Petrol,2,160.0,1798.0,
Mazda,Premacy Hydrogen RE,1.3L Wankel + Electric,200.0,180.0,9.5,42500.0,Hybrid,5,260.0,1308.0,
Mazda,Bongo Truck,2.0L Inline-4,120.0,130.0,15.0,16500.0,Petrol,2,150.0,1998.0,
Mazda,Rotary Pickup,1.3L Wankel Rotary Engine,130.0,150.0,14.5,20000.0,Petrol,2,160.0,1308.0,
Mazda,Luce Rotary Coupe,1.3L Wankel Rotary Engine,135.0,175.0,12.0,27500.0,Petrol,4,180.0,1308.0,
Mazda,Millenia S,2.5L V6,200.0,220.0,8.0,32500.0,Petrol,5,250.0,2500.0,
Mazda,787B (Race Car),2.6L Wankel Rotary Engine,700.0,320.0,3.5,6000000.0,Petrol,1,500.0,2620.0,
Toyota,Crown Signia,2.5L Hybrid I4,240.0,180.0,7.6,45795.0,Hybrid (Gas + Electric),5,239.0,2487.0,
Toyota,4Runner (6th Gen),2.4L Turbo I4 (i-FORCE MAX Hybrid),326.0,180.0,6.8,50000.0,Hybrid,7,630.0,2393.0,
Toyota,Corolla Cross,2.0L Hybrid,169196.0,,8.6,27172.5,Gas / Hybrid,5,190210.0,,
Toyota,C-HR+ ,2.0L Hybrid,140198.0,,9.2,33000.0,Hybrid,5,190205.0,1987.0,
Toyota,RAV4 (6th Gen),2.5L Hybrid,219302.0,,7.05,36000.0,Hybrid / Plug-in,5,221400.0,2487.0,
